taxon,true_label,reference_predicted_label,reference_predicted_probability,mean_absolute_probability_change_reference_class,probability_sd_reference_class,probability_interval_width_reference_class,classification_switching_rate,prediction_agreement_rate
hCoV-19/England/BRBR-196D542/2021,AY.4,AY.4,1.0,0.00069999933,0.0015842965,0.0066666603,0.0,1.0
hCoV-19/USA/MD-CDC-LC0070613/2021,B.1.526,B.1.526,0.95666665,0.009966674,0.01192454,0.04341668,0.0,1.0
hCoV-19/USA/AZ-CDC-QDX22062927/2021,B.1.429,B.1.429,0.91333336,0.018283341,0.023007242,0.093333304,0.0,1.0
hCoV-19/England/BRBR-2DB581E/2021,BA.1,BA.1,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Belgium/UZA-UA-CV2128166256/2021,B.1.617.2,B.1.617.2,0.9166667,0.04453335,0.036455132,0.13674998,0.0,1.0
hCoV-19/England/ALDP-13174B9/2021,B.1.1.7,B.1.1.7,0.93333334,0.021566663,0.017460277,0.07333332,0.0,1.0
hCoV-19/Suriname/SR-158/2021,P.2,P.2,0.97,0.115133345,0.19973503,0.6600833,0.0,1.0
hCoV-19/Denmark/DCGC-154524/2021,B.1.617.2,B.1.617.2,0.9633333,0.017499989,0.015574049,0.06008333,0.0,1.0
hCoV-19/USA/MA-CDCBI-CRSP_6WCYJFHZTXJUJBFH/2021,B.1.617.2,B.1.617.2,0.9,0.015416682,0.018322542,0.06674999,0.0,1.0
hCoV-19/Ecuador/NIC-INSPI-329395/2021,B.1.526,B.1.526,0.8666667,0.018083328,0.022206098,0.07683337,0.0,1.0
hCoV-19/France/OCC-HCL021118410901/2021,P.1,P.1,0.66333336,0.037800014,0.040828153,0.15999997,0.0,1.0
hCoV-19/USA/AK-PHL9848/2021,P.1,P.1,0.76,0.028733328,0.03479264,0.14008331,0.0,1.0
hCoV-19/England/NEWC-1D0817E/2021,AY.4,AY.4,0.61,0.026300006,0.029772025,0.119999945,0.0,1.0
hCoV-19/USA/NV-NSPHL-LV371296/2021,B.1.621,B.1.621,0.98333335,0.0062999963,0.008089772,0.030083358,0.0,1.0
hCoV-19/India/WB-1931300258817/2021,B.1.617.1,B.1.617.1,0.98333335,0.006899997,0.008474208,0.030083358,0.0,1.0
hCoV-19/England/MILK-1E3F8F0/2021,AY.4,AY.4,0.8933333,0.019049993,0.020957885,0.07683337,0.0,1.0
hCoV-19/Scotland/QEUH-16586C2/2021,AY.4,AY.4,0.98333335,0.009333329,0.010934959,0.04333335,0.0,1.0
hCoV-19/Australia/NSW-ICPMR-5661/2021,B.1.617.2,B.1.617.2,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/Germany/BE-RKI-I-165052/2021,B.1.525,B.1.525,0.25333333,0.024516666,0.029882915,0.116833314,0.0,1.0
hCoV-19/Netherlands/GE-RIVM-17785/2021,B.1.1.7,B.1.1.7,1.0,0.0004999995,0.0012801897,0.0033333302,0.0,1.0
hCoV-19/Italy/CAM-TIGEM-IZSM-COLLI-16316/2021,B.1.621,B.1.621,0.99333334,0.024133334,0.016889056,0.06999999,0.0,1.0
hCoV-19/England/QEUH-195789D/2021,AY.4,AY.4,0.53333336,0.041216683,0.042540804,0.14674997,0.02,0.98
hCoV-19/England/MILK-2D910F2/2021,BA.1,BA.1,0.99666667,0.003299997,0.0034903006,0.013333321,0.0,1.0
hCoV-19/USA/NY-CDC-STM-000738552/2021,B.1.617.2,B.1.617.2,0.88666666,0.01791666,0.021271516,0.08333337,0.0,1.0
hCoV-19/Spain/CT-HUGTiPM024WK4E4/2021,P.1,P.1,0.87,0.01706666,0.020568017,0.07341671,0.0,1.0
hCoV-19/England/ALDP-1FA4E6C/2021,AY.4,AY.4,0.66333336,0.051500026,0.030647658,0.12016666,0.0,1.0
hCoV-19/Belgium/UGent-12016/2021,BA.1,BA.1,1.0,0.0051499973,0.011317625,0.033500016,0.0,1.0
hCoV-19/Brazil/SP-1902/2021,P.2,P.2,0.9766667,0.013583359,0.011605552,0.04666668,0.0,1.0
hCoV-19/England/HSLL-1AF54D8/2021,AY.4,AY.4,1.0,0.0017833316,0.00255772,0.00999999,0.0,1.0
hCoV-19/USA/MN-MDH-6952/2021,B.1.427,B.1.427,0.55333334,0.061933335,0.0421629,0.17341667,0.0,1.0
hCoV-19/England/ALDP-203EFD9/2021,AY.4,AY.4,0.87666667,0.018316664,0.01874003,0.07008332,0.0,1.0
hCoV-19/Brazil/SP-3648/2021,P.1,P.1,0.96,0.010533351,0.010958268,0.04000002,0.0,1.0
hCoV-19/Peru/LIM-INS-954/2021,C.37,C.37,0.40333334,0.050966665,0.05416,0.21025,0.0,1.0
hCoV-19/England/NOTT-252B48/2021,B.1.1.7,B.1.1.7,0.91,0.022733323,0.02321551,0.093333304,0.0,1.0
hCoV-19/England/ALDP-13871DB/2021,B.1.1.7,B.1.1.7,0.99666667,0.0030333304,0.0012719176,0.0033333302,0.0,1.0
hCoV-19/England/QEUH-B6C6AB/2020,B.1.1.7,B.1.1.7,1.0,0.002916664,0.0030539108,0.00999999,0.0,1.0
hCoV-19/England/QEUH-135F52B/2021,B.1.1.7,B.1.1.7,0.9633333,0.009300009,0.011108516,0.04000002,0.0,1.0
hCoV-19/England/RAND-13FD079/2021,B.1.1.7,B.1.1.7,1.0,0.0010166657,0.0018914262,0.0066666603,0.0,1.0
hCoV-19/USA/PA-CDC-STM-000068822/2021,B.1.526,B.1.526,0.93666667,0.01214999,0.014791044,0.050166607,0.0,1.0
hCoV-19/England/QEUH-11B6366/2021,B.1.1.7,B.1.1.7,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/ALDP-11CE5FC/2021,B.1.1.7,B.1.1.7,1.0,6.66666e-05,0.00046666618,0.0,0.0,1.0
hCoV-19/Denmark/DCGC-131785/2021,AY.4,AY.4,0.71666664,0.02475002,0.027885078,0.110249996,0.0,1.0
hCoV-19/England/ALDP-1D1882B/2021,AY.4,AY.4,0.92333335,0.013899999,0.016940255,0.06341666,0.0,1.0
hCoV-19/USA/WI-WSLH-216251/2021,B.1.621,B.1.621,0.76666665,0.036900014,0.025779381,0.100250006,0.0,1.0
hCoV-19/England/LOND-1251681/2020,B.1.1.7,B.1.1.7,0.97333336,0.007683345,0.009659191,0.03666669,0.0,1.0
hCoV-19/USA/UT-UPHL-210603499600/2021,B.1.351,B.1.351,0.8566667,0.020316655,0.019518642,0.07683337,0.0,1.0
hCoV-19/England/QEUH-1AFD537/2021,B.1.617.2,B.1.617.2,0.9866667,0.010249999,0.010433912,0.04008335,0.0,1.0
hCoV-19/USA/TX-CDC-FG-137881/2021,B.1.617.2,B.1.617.2,0.7966667,0.021099992,0.024055488,0.09016669,0.0,1.0
hCoV-19/Denmark/DCGC-164792/2021,AY.4,AY.4,0.81666666,0.029433327,0.03143026,0.12341666,0.0,1.0
hCoV-19/Peru/UCA-INS-1894/2021,C.37,C.37,0.57,0.038016662,0.040185403,0.17333335,0.0,1.0
hCoV-19/USA/ME-CDC-QDX25472481/2021,B.1.526,B.1.526,0.99666667,0.002866664,0.0040605105,0.013416648,0.0,1.0
hCoV-19/Belgium/UMONS-P043967201/2021,BA.1,BA.1,0.75666666,0.032483328,0.038928278,0.14349997,0.0,1.0
hCoV-19/England/PLYM-164632A/2021,AY.4,AY.4,0.88,0.019116666,0.019921899,0.07341665,0.0,1.0
hCoV-19/Denmark/DCGC-125677/2021,B.1.617.2,B.1.617.2,0.8833333,0.016416661,0.020742275,0.0801667,0.0,1.0
hCoV-19/USA/NY-PRL-2021_0719_00A23/2021,B.1.617.2,B.1.617.2,0.66333336,0.025366671,0.031969067,0.12341666,0.0,1.0
hCoV-19/England/BRBR-1AFAB83/2021,AY.4,AY.4,0.52666664,0.058066674,0.07039732,0.27025,0.035,0.965
hCoV-19/England/MILK-1BA9223/2021,B.1.617.2,B.1.617.2,0.89,0.02721665,0.019601239,0.07666665,0.0,1.0
hCoV-19/Germany/NW-RKI-I-068771/2021,C.37,C.37,0.21333334,0.031050004,0.025425134,0.099999994,0.125,0.875
hCoV-19/Denmark/DCGC-160534/2021,B.1.617.2,B.1.617.2,0.92,0.013933335,0.01695406,0.06333333,0.0,1.0
hCoV-19/USA/CA-Curative-076183/2021,P.1,P.1,0.49333334,0.07761667,0.049650554,0.18008333,0.0,1.0
hCoV-19/USA/UT-UPHL-210624620364/2021,B.1.526,B.1.617.1,0.18666667,0.039566666,0.024881408,0.10008333,0.79,0.20999999999999996
hCoV-19/Spain/NC-CHN-01003416/2021,C.37,C.37,0.97,0.032366697,0.03464448,0.113333344,0.0,1.0
hCoV-19/USA/NY-CDC-FG-086151/2021,B.1.621,B.1.621,0.88,0.027600007,0.01865548,0.06666666,0.0,1.0
hCoV-19/USA/KS-KHEL-5627/2021,B.1.617.2,B.1.617.2,0.56666666,0.07211666,0.03979279,0.15008333,0.51,0.49
hCoV-19/USA/NM-CDC-2-4369405/2021,B.1.429,B.1.429,0.68333334,0.027916662,0.031126939,0.12008333,0.0,1.0
hCoV-19/Peru/MOQ-INS-1136/2021,C.37,C.37,0.36666667,0.041150004,0.042230107,0.16,0.015,0.985
hCoV-19/England/MILK-18CA8B4/2021,AY.4,AY.4,0.9533333,0.010549995,0.012955894,0.05008334,0.0,1.0
hCoV-19/England/NEWC-201B88C/2021,AY.4,AY.4,0.99666667,0.0025166643,0.0023776132,0.0066666603,0.0,1.0
hCoV-19/England/BRBR-1C74EC2/2021,AY.4,AY.4,0.5966667,0.04374999,0.041274067,0.16016662,0.0,1.0
hCoV-19/Peru/LOR-INS-594/2020,P.1,P.1,0.99333334,0.0044166627,0.00578885,0.020083308,0.0,1.0
hCoV-19/England/QEUH-1C5EEDD/2021,AY.4,AY.4,0.98,0.006649998,0.008353161,0.030083358,0.0,1.0
hCoV-19/Denmark/DCGC-126815/2021,B.1.617.2,B.1.617.2,0.9866667,0.007949997,0.008109924,0.030000031,0.0,1.0
hCoV-19/England/ALDP-1689464/2021,AY.4,AY.4,1.0,0.0007666659,0.0017860554,0.0066666603,0.0,1.0
hCoV-19/England/MILK-2027C18/2021,B.1.617.2,B.1.617.2,0.94,0.017933328,0.022240378,0.0834167,0.0,1.0
hCoV-19/Scotland/QEUH-1682692/2021,B.1.617.2,B.1.617.2,0.99666667,0.0026833308,0.0015069271,0.0033333302,0.0,1.0
hCoV-19/Poland/NIPH-NIH_ECDC-731/2021,B.1.1.7,B.1.1.7,0.65,0.027850008,0.032637704,0.12341666,0.0,1.0
hCoV-19/England/MILK-1C5B474/2021,B.1.617.2,AY.4,0.49,0.053833336,0.060067963,0.23358333,0.145,0.855
hCoV-19/England/ALDP-1DAE620/2021,AY.4,AY.4,0.80333334,0.03026666,0.03116927,0.1135,0.0,1.0
hCoV-19/England/MILK-1D0DEFA/2021,AY.4,AY.4,0.93333334,0.015499988,0.015835641,0.060000002,0.0,1.0
hCoV-19/Belgium/MBLGPF477228/2021,B.1.617.2,B.1.617.2,0.7,0.03380001,0.025938196,0.10008329,0.0,1.0
hCoV-19/Spain/NC-CHN-01003769/2021,B.1.351,B.1.351,0.9,0.04219998,0.025737977,0.10675001,0.0,1.0
hCoV-19/USA/PA-CDC-STM-000071331/2021,B.1.429,B.1.429,0.98333335,0.03611667,0.053603254,0.21341664,0.0,1.0
hCoV-19/England/CAMC-1395073/2021,B.1.1.7,B.1.1.7,1.0,0.0004999995,0.0014043569,0.0034166574,0.0,1.0
hCoV-19/Brazil/PR-FIOCRUZ-HF204/2021,P.2,P.2,0.92333335,0.013416664,0.016462406,0.06341666,0.0,1.0
hCoV-19/Malaysia/IMR_25838/2021,B.1.351,B.1.351,0.9766667,0.009283348,0.010048216,0.04000002,0.0,1.0
hCoV-19/Colombia/un-UNAL-5_SAMPLE_27/2021,B.1.621,B.1.621,0.43666667,0.062283333,0.0684611,0.2703333,0.0,1.0
hCoV-19/England/PLYM-1F8AF87/2021,AY.4,AY.4,0.9866667,0.010633334,0.009113125,0.03666669,0.0,1.0
hCoV-19/Scotland/QEUH-1E3B074/2021,AY.4,AY.4,0.99666667,0.002583331,0.0035241593,0.013333321,0.0,1.0
hCoV-19/Belgium/rega-3696/2021,A.23.1,A.23.1,0.96666664,0.011933334,0.011820138,0.04666668,0.0,1.0
hCoV-19/England/ALDP-1C5AC9B/2021,AY.4,AY.4,0.9066667,0.021683326,0.020274224,0.07333332,0.0,1.0
hCoV-19/USA/CO-CDC-FG-027387/2021,B.1.429,B.1.429,0.27333334,0.027033335,0.03329229,0.13008334,0.03,0.97
hCoV-19/USA/PA-CDC-ASC210075533/2021,B.1.429,B.1.429,0.9433333,0.014233325,0.017662225,0.06675005,0.0,1.0
hCoV-19/NewZealand/21MV0854/2021,B.1.617.2,B.1.617.2,0.6433333,0.025866672,0.030778348,0.11675,0.0,1.0
hCoV-19/USA/UT-CDC-LC0055701/2021,B.1.427,B.1.427,0.62333333,0.05941667,0.04853061,0.17716664,0.0,1.0
hCoV-19/England/ALDP-FB6B63/2021,A.23.1,B.1.621,0.25333333,0.044116665,0.036858857,0.14016666,0.285,0.7150000000000001
hCoV-19/England/NEWC-20CC6F9/2021,AY.4,AY.4,0.9166667,0.028716668,0.036533393,0.1468333,0.0,1.0
hCoV-19/USA/ME-CDC-ASC210000353/2021,B.1.526,B.1.526,1.0,0.0005833328,0.0013919398,0.0033333302,0.0,1.0
hCoV-19/Spain/MC-ISCIII-214724/2021,B.1.621,B.1.621,0.79333335,0.05755002,0.04140107,0.17000002,0.0,1.0
hCoV-19/USA/MA-CDCBI-CRSP_B44VYZPHYQWN2MZK/2021,B.1.526,B.1.526,0.91,0.050266694,0.04217498,0.15358335,0.0,1.0
hCoV-19/England/QEUH-20CBFA4/2021,AY.4,AY.4,0.75333333,0.021699993,0.025894033,0.10008335,0.0,1.0
hCoV-19/Colombia/ANT-CWOHC-VG-SEC01345S/2021,B.1.621,B.1.621,0.17,0.022266667,0.026784407,0.10349999,0.34,0.6599999999999999
hCoV-19/Kenya/N1077894/2021,B.1.525,B.1.525,0.81666666,0.023049993,0.02774322,0.10683334,0.0,1.0
hCoV-19/England/MILK-1EDB234/2021,AY.4,AY.4,0.85,0.029766662,0.033607475,0.117249966,0.0,1.0
hCoV-19/USA/NV-SNPHL-359669/2021,P.1,P.1,1.0,0.015366664,0.016288344,0.053333342,0.0,1.0
hCoV-19/England/CAMC-14E518F/2021,B.1.525,B.1.525,0.62666667,0.087283336,0.09254207,0.3635,0.0,1.0
hCoV-19/England/QEUH-1C58082/2021,B.1.617.2,B.1.617.2,0.96,0.013433336,0.017408941,0.06683332,0.0,1.0
hCoV-19/England/MILK-1674CA0/2021,AY.4,AY.4,1.0,0.00031666635,0.0010326601,0.0033333302,0.0,1.0
hCoV-19/Spain/MD-HGUGM-5684761/2021,B.1.621,B.1.621,1.0,0.00721666,0.004907784,0.01999998,0.0,1.0
hCoV-19/Wales/PHWC-PYWD4F/2021,AY.4,AY.4,0.86,0.035150006,0.03547863,0.13341665,0.0,1.0
hCoV-19/England/OXON-F637BC/2021,B.1.1.7,B.1.1.7,0.99,0.006049995,0.0069497954,0.026666641,0.0,1.0
hCoV-19/Chile/NB-84912/2021,C.37,C.37,1.0,0.0025499975,0.0043073217,0.013416648,0.0,1.0
hCoV-19/Suriname/SR-109/2020,P.2,P.2,0.35666665,0.062949985,0.04458335,0.17699999,0.01,0.99
hCoV-19/India/TG-CCMB-MMG2021a004818/2021,B.1.351,B.1.617.1,0.56333333,0.120699994,0.15209866,0.5973333,0.115,0.885
hCoV-19/USA/MN-CDC-IBX504869388776/2021,B.1.427,B.1.427,0.85,0.029700022,0.025694769,0.100000024,0.0,1.0
hCoV-19/England/QEUH-18BC554/2021,AY.4,AY.4,1.0,0.00091666577,0.0017300433,0.0034166574,0.0,1.0
hCoV-19/Sweden/01_SE100_21CS505631/2021,C.37,C.37,0.99,0.025700001,0.0226538,0.07674998,0.0,1.0
hCoV-19/England/ALDP-1F83F24/2021,B.1.617.2,B.1.617.2,0.67,0.07441668,0.068466924,0.25025,0.06,0.94
hCoV-19/USA/KS-KHEL-4502/2021,B.1.617.2,B.1.617.2,0.9533333,0.030266652,0.024323624,0.09341663,0.0,1.0
hCoV-19/England/MILK-20200E6/2021,AY.4,AY.4,0.83,0.03249999,0.03375189,0.12666667,0.0,1.0
hCoV-19/USA/WY-WPHL-21031774/2021,B.1.427,B.1.617.1,0.19,0.0403,0.03416717,0.13674998,0.035,0.965
hCoV-19/England/MILK-1FA0774/2021,B.1.617.2,B.1.617.2,0.76,0.03580001,0.022048708,0.080249965,0.0,1.0
hCoV-19/Chile/AT-99610/2021,C.37,C.37,0.93,0.017099997,0.019813323,0.07016665,0.0,1.0
hCoV-19/Spain/MD-HGUGM-678178/2021,C.37,C.37,0.89666665,0.027833318,0.02199896,0.08008337,0.0,1.0
hCoV-19/USA/IA-SHL-1837232/2021,B.1.617.2,B.1.617.2,0.82,0.026033325,0.023019291,0.0868333,0.0,1.0
hCoV-19/Germany/SN-RKI-I-281378/2021,B.1.617.2,B.1.617.2,0.67,0.030866656,0.028718634,0.10341668,0.0,1.0
hCoV-19/Germany/NW-RKI-I-278085/2021,B.1.617.2,B.1.617.2,0.7733333,0.041066665,0.048210546,0.16358334,0.0,1.0
hCoV-19/England/CAMC-133D67B/2021,B.1.1.7,B.1.1.7,1.0,0.00043333293,0.0011210104,0.0033333302,0.0,1.0
hCoV-19/England/ALDP-20D6A78/2021,AY.4.2,AY.4.2,0.97,0.01038333,0.008517291,0.03333336,0.0,1.0
hCoV-19/USA/MN-MDH-7870/2021,B.1.526,B.1.526,0.52666664,0.06531665,0.044353474,0.17675,0.0,1.0
hCoV-19/England/MILK-165AB94/2021,B.1.617.2,B.1.617.2,0.99666667,0.0023666644,0.002951268,0.00999999,0.0,1.0
hCoV-19/USA/KY-CDC-STM-A009/2021,P.2,P.2,0.99666667,0.0077666594,0.0061346875,0.026666641,0.0,1.0
hCoV-19/England/NEWC-20C3926/2021,AY.4,AY.4,0.99333334,0.0046999957,0.0024621557,0.0066666603,0.0,1.0
hCoV-19/England/ALDP-12C6C0D/2021,B.1.1.7,B.1.1.7,0.99,0.008449992,0.0021311818,0.0066666603,0.0,1.0
hCoV-19/England/ALDP-1E5816F/2021,B.1.617.2,B.1.617.2,0.88,0.018033328,0.022102565,0.0834167,0.0,1.0
hCoV-19/Portugal/PT16259/2021,B.1.617.2,B.1.617.2,0.73,0.03469998,0.025043849,0.09341669,0.0,1.0
hCoV-19/England/PLYM-18CA09E/2021,B.1.617.2,B.1.617.1,0.19666667,0.022150002,0.023884205,0.08683333,0.73,0.27
hCoV-19/England/PHEC-R305R27B/2021,B.1.617.2,B.1.617.1,0.15666667,0.023249999,0.028488668,0.10683334,0.435,0.565
hCoV-19/France/IDF-HMN-21032260543/2021,B.1.525,B.1.525,0.96,0.009466685,0.009063433,0.03341669,0.0,1.0
hCoV-19/Canada/BC-BCCDC-38907/2021,B.1.1.7,B.1.1.7,1.0,0.00091666577,0.0019130382,0.0066666603,0.0,1.0
hCoV-19/USA/VT-CDCBI-CRSP_RENIMZPDA4AAIGVG/2021,B.1.427,B.1.427,0.8433333,0.060566653,0.059441835,0.21049994,0.0,1.0
hCoV-19/Denmark/DCGC-166419/2021,B.1.617.2,B.1.617.2,0.9633333,0.011733331,0.013283239,0.053333342,0.0,1.0
hCoV-19/Mexico/GUA-InDRE_FB17329_S3679/2021,P.1,P.1,0.44666666,0.028016668,0.036233466,0.15349996,0.0,1.0
hCoV-19/England/ALDP-1DAAB8F/2021,AY.4,AY.4,0.81,0.033366665,0.0399567,0.1468333,0.0,1.0
hCoV-19/USA/NJ-NYULH1315/2021,B.1.621,B.1.429,0.24,0.0277,0.034278903,0.13674998,0.265,0.735
hCoV-19/England/BRBR-1BC678B/2021,AY.4,AY.4,0.99,0.0071499944,0.007035601,0.026749969,0.0,1.0
hCoV-19/USA/AZ-ASU15776/2021,B.1.617.2,B.1.617.2,0.8,0.051400013,0.035039835,0.12349999,0.0,1.0
hCoV-19/USA/FL-CDC-ASC210114882/2021,B.1.621,B.1.621,0.29666665,0.027166666,0.034191277,0.123499975,0.0,1.0
hCoV-19/Colombia/CVU3867/2021,B.1.621,B.1.621,1.0,0.0015166652,0.0021290954,0.0066666603,0.0,1.0
hCoV-19/England/PHEC-Q30AQ13D/2021,B.1.617.2,B.1.617.2,0.42666668,0.026833337,0.032433506,0.12674999,0.01,0.99
hCoV-19/India/WB-1931300261336/2021,B.1.617.1,B.1.617.1,0.95666665,0.011449993,0.013052783,0.05008334,0.0,1.0
hCoV-19/Reunion/CHU_7210606875/2021,B.1.351,B.1.351,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/QEUH-196CADB/2021,AY.4,AY.4,0.93333334,0.017816663,0.018163083,0.06349999,0.0,1.0
hCoV-19/England/ALDP-196065B/2021,AY.4,AY.4,0.97333336,0.008316668,0.009344865,0.03666669,0.0,1.0
hCoV-19/Australia/NSW-ICPMR-7276/2021,B.1.617.2,B.1.617.2,1.0,0.0010666656,0.00178761,0.0034166574,0.0,1.0
hCoV-19/NorthernIreland/RAND-12CEAFC/2021,B.1.1.7,B.1.1.7,1.0,0.0028999972,0.002949762,0.00999999,0.0,1.0
hCoV-19/England/ALDP-C591AF/2020,B.1.1.7,B.1.1.7,1.0,0.016816653,0.009570193,0.03666669,0.0,1.0
hCoV-19/USA/WI-WSLH-214889/2021,B.1.429,B.1.429,0.89,0.014850002,0.018321022,0.06674999,0.0,1.0
hCoV-19/Mexico/CHP-LANGEBIO_IMSS_1830/2021,P.1,P.1,0.9433333,0.022099987,0.015368617,0.06008333,0.0,1.0
hCoV-19/England/ALDP-FB585E/2021,B.1.1.7,B.1.1.7,1.0,4.999995e-05,0.00040517448,0.0,0.0,1.0
hCoV-19/England/QEUH-19770CC/2021,AY.4,AY.4,0.99333334,0.0037999963,0.0047609475,0.01666665,0.0,1.0
hCoV-19/SouthAfrica/NHLS-UCT-GP-6429/2021,B.1.351,B.1.351,0.98333335,0.0067333267,0.0061140945,0.026666641,0.0,1.0
hCoV-19/England/PLYM-1AF4697/2021,AY.4,AY.4,0.94666666,0.020766664,0.025158964,0.09333336,0.0,1.0
hCoV-19/Switzerland/AG-ETHZ-510116/2021,B.1.1.7,B.1.1.7,1.0,0.002383331,0.0028358295,0.00999999,0.0,1.0
hCoV-19/England/MILK-1E43167/2021,AY.4,AY.4,0.9,0.016066678,0.020409264,0.08008331,0.0,1.0
hCoV-19/Brazil/SP-2051/2021,P.2,P.2,0.9533333,0.011233325,0.013535952,0.050000012,0.0,1.0
hCoV-19/Scotland/QEUH-2D973D5/2021,BA.1,BA.1,0.95,0.022333322,0.023652948,0.090250015,0.0,1.0
hCoV-19/England/HSLL-18B08C0/2021,B.1.617.2,B.1.617.2,0.9633333,0.009933358,0.010414534,0.04000002,0.0,1.0
hCoV-19/England/CAMC-10A2ED6/2021,B.1.1.7,B.1.1.7,1.0,0.00056666613,0.0014571648,0.0034166574,0.0,1.0
hCoV-19/England/CAMC-1508D54/2021,B.1.617.1,B.1.617.1,0.9533333,0.009066663,0.011440473,0.04333335,0.0,1.0
hCoV-19/England/BRBR-20381AC/2021,B.1.617.2,B.1.617.2,0.8333333,0.039116666,0.04633777,0.17675,0.0,1.0
hCoV-19/Turkey/HSGM-D3254/2021,B.1.617.2,B.1.617.2,1.0,1.666665e-05,0.00023511205,0.0,0.0,1.0
hCoV-19/France/COR-HCL021091079401/2021,B.1.351,B.1.351,1.0,0.00086666585,0.0022420208,0.0067499876,0.0,1.0
hCoV-19/England/QEUH-11B6393/2021,B.1.1.7,B.1.1.7,1.0,0.0006166661,0.0014172535,0.0033333302,0.0,1.0
hCoV-19/Brazil/RJ-LVM31374/2021,P.2,P.2,0.42666668,0.05421667,0.058404412,0.21341664,0.0,1.0
hCoV-19/England/QEUH-114D57D/2021,B.1.1.7,B.1.1.7,1.0,0.0001999998,0.00085893914,0.0033333302,0.0,1.0
hCoV-19/India/MH-ACTREC-068/2021,B.1.617.3,B.1.617.3,0.97333336,0.024916692,0.02534074,0.10341668,0.0,1.0
hCoV-19/Wales/ALDP-125CE9D/2021,B.1.1.7,B.1.1.7,1.0,0.0026999975,0.002951268,0.00999999,0.0,1.0
hCoV-19/USA/WV-WVU-WV120368/2021,B.1.526,B.1.526,0.99333334,0.0046666623,0.0059400653,0.01999998,0.0,1.0
hCoV-19/Singapore/2062/2021,B.1.617.2,B.1.617.2,0.53333336,0.03148334,0.03995336,0.17033333,0.0,1.0
hCoV-19/Scotland/QEUH-1C59643/2021,AY.4,AY.4,0.95,0.014949996,0.020095319,0.07349998,0.0,1.0
hCoV-19/England/MILK-167AA46/2021,AY.4,AY.4,1.0,0.0,0.0,0.0,0.0,1.0
hCoV-19/England/MILK-C620F1/2020,B.1.1.7,B.1.1.7,1.0,4.999995e-05,0.00040517445,0.0,0.0,1.0
hCoV-19/USA/FL-CDC-STM-000064217/2021,B.1.429,B.1.429,0.95,0.015049987,0.01408346,0.053333282,0.0,1.0
hCoV-19/Chile/RM-90844/2021,C.37,C.37,0.22666667,0.047216672,0.023725461,0.103333324,0.055,0.945
hCoV-19/Brazil/RJ-FIOCRUZ-19437/2021,P.2,P.2,0.97,0.0100833615,0.011509803,0.04008335,0.0,1.0
hCoV-19/Germany/NW-RKI-I-271175/2021,B.1.617.2,B.1.617.2,0.68666667,0.040499996,0.025197862,0.093333304,0.0,1.0
hCoV-19/England/OXON-F52079/2020,B.1.1.7,B.1.1.7,1.0,0.0005833328,0.0013919398,0.0033333302,0.0,1.0
hCoV-19/Turkey/HSGM-D4625/2021,B.1.617.2,B.1.617.2,1.0,6.66666e-05,0.00046666624,0.0,0.0,1.0
hCoV-19/England/MILK-1F9DB9C/2021,AY.4,AY.4,0.92,0.01841665,0.0149959065,0.06333333,0.0,1.0
hCoV-19/England/QEUH-12FC0F3/2021,B.1.1.7,B.1.1.7,0.87,0.028533328,0.021749869,0.08016664,0.0,1.0
hCoV-19/France/ARA-CFD210047860401/2021,B.1.617.2,B.1.617.2,0.68,0.06694999,0.027780764,0.10350001,0.0,1.0
hCoV-19/England/MILK-1D089A3/2021,AY.4,AY.4,0.81666666,0.031200003,0.021502562,0.07674998,0.0,1.0
hCoV-19/Denmark/DCGC-177538/2021,B.1.617.2,B.1.617.2,0.94,0.017599992,0.017359558,0.06999999,0.0,1.0
hCoV-19/England/PLYM-1674420/2021,AY.4,AY.4,1.0,0.00011666655,0.0006974152,0.0033333302,0.0,1.0
hCoV-19/France/IDF-SLS762105062388/2021,B.1.351,B.1.351,0.49333334,0.059883337,0.044934392,0.19675002,0.0,1.0
hCoV-19/USA/IL-S21WGS4667/2021,B.1.617.2,B.1.617.2,0.8433333,0.03288332,0.029920148,0.11016667,0.0,1.0
hCoV-19/Canada/ON-PHL-21-26539/2021,B.1.621,B.1.621,0.18,0.026816674,0.02116847,0.08333333,0.53,0.47
hCoV-19/Indonesia/KS-NIHRD-WGS00922/2021,A.23.1,A.23.1,0.97333336,0.013733361,0.012785241,0.05341667,0.0,1.0
hCoV-19/England/MILK-10AE61E/2021,B.1.1.7,B.1.1.7,0.99666667,0.0029833305,0.0010218438,0.0033333302,0.0,1.0
hCoV-19/India/WB-1931300255967/2021,B.1.617.1,B.1.617.1,0.97,0.036166694,0.015273753,0.056666672,0.0,1.0
hCoV-19/Brazil/SP-BT37457/2021,P.1,P.1,0.97,0.008600011,0.0103050815,0.04008335,0.0,1.0
hCoV-19/Austria/CeMM2262/2021,B.1.1.7,B.1.1.7,1.0,0.0001666665,0.0007264824,0.0033333302,0.0,1.0
hCoV-19/England/NEWC-1EE256E/2021,AY.4,AY.4,0.93666667,0.030383326,0.034687392,0.12016666,0.0,1.0
